Date,filingDate,Name,totalRevenue,costofGoodsAndServicesSold,researchAndDevelopment,totalEquity,totalAssets,totalLiabilities,inventory,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,initialPrice,finalPrice,delta,class,Liab/Rev,Asset/share
9/30/2022,10/25/2022,VZ,34241000000,14601000000,,72000000000,3.75E+11,3.03E+11,3133000000,4202000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,35.28224182,35.04011917,-0.24212265,0,8.849040624,89.24321752
12/31/2022,2/10/2023,VZ,35251000000,15762000000,,52000000000,3.80E+11,3.28E+11,2388000000,4205000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,39.35862732,39.66358185,0.304954529,1,9.304700576,90.3686088
6/30/2019,8/5/2019,T,44957000000,20512000000,,2.02E+11,5.47E+11,3.45E+11,,7323000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,18.70600319,19.02438354,0.318380356,1,7.6739996,74.69616277
9/30/2019,11/5/2019,T,44588000000,20154000000,,2.43E+11,5.49E+11,3.06E+11,,7327000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,22.27999496,22.42219543,0.14220047,1,6.862833049,74.92834721
12/31/2019,2/20/2020,T,46821000000,22736000000,,1.84E+11,5.52E+11,3.68E+11,2864000000,7313000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,22.35234833,22.02815056,-0.324197769,0,7.859721065,75.48201832
3/31/2020,5/6/2020,T,42779000000,19281000000,,1.86E+11,5.45E+11,3.59E+11,,7187000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,17.05771446,17.65019989,0.592485428,1,8.391968022,75.83136218
6/30/2020,8/5/2020,T,40950000000,17983000000,,1.84E+11,5.48E+11,3.64E+11,,7145000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,18.09473801,18.19779587,0.103057861,1,8.888888889,76.6969909
9/30/2020,11/5/2020,T,42340000000,19839000000,,1.86E+11,5.39E+11,3.53E+11,13948000000,7147000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,17.08468056,17.57529449,0.490613937,1,8.337269721,75.41625857
12/31/2020,2/25/2021,T,16981000000,22910000000,,1.56E+11,5.26E+11,3.70E+11,3592000000,7148000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,18.19915199,17.85589027,-0.343261719,0,21.78905836,73.58701735
3/31/2021,5/6/2021,T,35877000000,21087000000,,1.75E+11,5.47E+11,3.72E+11,3347000000,7161000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,21.07099915,21.21403122,0.143032074,1,10.36875993,76.38597961
6/30/2021,8/5/2021,T,35740000000,21099000000,,1.5E+11,5.45E+11,3.95E+11,2810000000,7168000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,18.60770607,18.54776764,-0.059938431,0,11.05204253,76.03236607
9/30/2021,11/4/2021,T,31326000000,17826000000,,1.51E+11,5.47E+11,3.96E+11,3088000000,7171000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,16.94364929,16.99830437,0.054655075,1,12.64125646,76.27945893
12/31/2021,2/16/2022,T,31095000000,19795000000,,1.4E+11,5.52E+11,4.12E+11,3464000000,7171000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,16.79905319,16.74993324,-0.049119949,0,13.2497186,76.97671176
3/31/2022,5/3/2022,T,29712000000,17557000000,,1.57E+11,5.77E+11,4.20E+11,3153000000,7184000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,18.21785545,18.80218506,0.584329605,1,14.13570275,80.31737194
6/30/2022,8/4/2022,T,29643000000,12341000000,,1.09E+11,4.26E+11,3.17E+11,3241000000,7169000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,17.44818497,17.19033051,-0.257854462,0,10.69392437,59.4225136
9/30/2022,11/3/2022,T,30043000000,12201000000,,1.14E+11,4.26E+11,3.12E+11,3935000000,7153000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,17.66088867,17.8455658,0.184677124,1,10.38511467,59.55543129
12/31/2022,2/13/2023,T,31343000000,13571000000,,65000000000,4.03E+11,3.38E+11,3123000000,7157000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,18.99067116,18.98081017,-0.009860992,0,10.78390709,56.30850915
4/30/2018,6/5/2018,HPQ,14003000000,11935000000,356000000,-1863000000,32087000000,33950000000,5557000000,1611000000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,20.05033302,20.16163635,0.111303329,1,2.424480468,19.91744258
7/31/2018,8/28/2018,HPQ,14586000000,11301000000,347000000,-1767000000,34254000000,36021000000,6091000000,1582000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,21.08847237,21.2951355,0.206663132,1,2.469559852,21.65233881
10/31/2018,12/13/2018,HPQ,15366000000,11898000000,354000000,-639000000,34622000000,35261000000,6091000000,1560000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,19.44082642,18.68202972,-0.758796692,0,2.294741637,22.19358974
1/31/2019,3/5/2019,HPQ,14710000000,12669000000,344000000,-1837000000,32490000000,34327000000,5649000000,1539000000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,16.88535118,16.4143734,-0.470977783,0,2.333582597,21.11111111
4/30/2019,5/30/2019,HPQ,14036000000,12098000000,353000000,-1487000000,31946000000,33433000000,5394000000,1506000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,16.83493805,16.41275024,-0.422187805,0,2.381946423,21.2124834
7/31/2019,8/29/2019,HPQ,14603000000,11307000000,413000000,-1131000000,32405000000,33536000000,5716000000,1482000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,16.0404892,16.09369278,0.053203583,1,2.296514415,21.865722
10/31/2019,12/12/2019,HPQ,15407000000,11698000000,389000000,-1193000000,33467000000,34660000000,5734000000,1458000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,18.4275856,18.50876808,0.08118248,1,2.249626793,22.95404664
1/31/2020,3/5/2020,HPQ,14618000000,12483000000,400000000,-1634000000,31656000000,33290000000,4946000000,1433000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,19.42879295,17.10166168,-2.327131271,0,2.27732932,22.09071877
4/30/2020,6/5/2020,HPQ,12469000000,11746000000,338000000,-743000000,33773000000,34516000000,6354000000,1430000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,15.85072613,16.54265594,0.691929817,1,2.768145,23.61748252
7/31/2020,9/4/2020,HPQ,14294000000,9976000000,359000000,-1986000000,34244000000,36230000000,5896000000,1373000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,17.67896271,18.04638672,0.367424011,1,2.534629915,24.9410051
10/31/2020,12/10/2020,HPQ,15258000000,11901000000,381000000,-2228000000,34681000000,36909000000,5963000000,1304000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,21.67550659,21.71292877,0.03742218,1,2.418993315,26.5958589
1/31/2021,3/5/2021,HPQ,15646000000,12579000000,471000000,-3235000000,34737000000,37972000000,6668000000,1253000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,27.83109474,28.21464729,0.383552551,1,2.426946184,27.72306464
4/30/2021,6/4/2021,HPQ,15877000000,12322000000,514000000,-3360000000,34549000000,37909000000,7502000000,1201000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,28.83983803,28.76451683,-0.075321198,0,2.387667695,28.76686095
7/31/2021,9/3/2021,HPQ,15289000000,12437000000,477000000,-3942000000,35523000000,39465000000,8165000000,1153000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,28.29452133,27.32548714,-0.969034195,0,2.581267578,30.80919341
10/31/2021,12/9/2021,HPQ,16675000000,11901000000,445000000,-1650000000,38610000000,40260000000,7930000000,1092000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,34.71375656,33.87831879,-0.835437775,0,2.414392804,35.35714286
1/31/2022,3/7/2022,HPQ,17028000000,13410000000,418000000,-2328000000,38912000000,41240000000,9018000000,1060000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,34.24322128,34.86213303,0.618911743,1,2.421893352,36.70943396
4/30/2022,6/3/2022,HPQ,16490000000,13643000000,425000000,-1898000000,39901000000,41799000000,8944000000,1033000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,38.49824142,38.21779251,-0.280448914,0,2.534808975,38.62633107
7/31/2022,9/2/2022,HPQ,14664000000,13157000000,368000000,-2318000000,39247000000,41565000000,8192000000,1006000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,26.89940834,26.59771729,-0.301691055,0,2.834492635,39.01292247
10/31/2022,12/6/2022,HPQ,14801000000,11764000000,382000000,-2918000000,38587000000,41505000000,7595000000,980000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,27.7951889,27.96209908,0.166910172,1,2.804202419,39.3744898
1/31/2023,3/1/2023,HPQ,13828000000,12084000000,403000000,-3730000000,36148000000,39878000000,7344000000,985000000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,28.59433174,28.346632,-0.247699738,0,2.883858837,36.69847716
3/31/2018,4/27/2018,CHTR,10657000000,6836000000,,39000000000,1.46E+11,1.07E+11,,237762000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,263.3299866,271.2900085,7.960021973,1,10.04034907,614.0594376
6/30/2018,7/31/2018,CHTR,10854000000,6873000000,,37000000000,1.46E+11,1.09E+11,,234242000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,304.5799866,294.2000122,-10.37997437,0,10.04238069,623.2870279
9/30/2018,10/26/2018,CHTR,10892000000,7012000000,,37000000000,1.46E+11,1.09E+11,,230555000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,295.0100098,300.8500061,5.839996338,1,10.00734484,633.254538
12/31/2018,1/31/2019,CHTR,11231000000,7139000000,,36000000000,1.46E+11,1.10E+11,,227006000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,331.0499878,337,5.950012207,1,9.794319295,643.1548065
3/31/2019,4/30/2019,CHTR,11206000000,7236000000,,35000000000,1.47E+11,1.12E+11,,224630000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,371.1900024,370.4100037,-0.779998779,0,9.994645726,654.4094734
6/30/2019,7/26/2019,CHTR,11347000000,7244000000,,35000000000,1.46E+11,1.11E+11,,222392000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,398.7900085,393.6499939,-5.140014648,0,9.782321318,656.4984352
9/30/2019,10/25/2019,CHTR,11450000000,7435000000,,33000000000,1.45E+11,1.12E+11,,218499000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,462.1900024,467.0899963,4.899993896,1,9.781659389,663.6185978
12/31/2019,1/31/2020,CHTR,11761000000,7309000000,,31000000000,1.48E+11,1.17E+11,,212648000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,517.460022,532.0499878,14.58996582,1,9.948133662,695.9858546
3/31/2020,5/1/2020,CHTR,11738000000,7432000000,,30000000000,1.47E+11,1.17E+11,,207831000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,509.6400146,515.7299805,6.08996582,1,9.967626512,707.3054549
6/30/2020,7/31/2020,CHTR,11696000000,7297000000,,29000000000,1.45E+11,1.16E+11,,205777000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,580,589.7000122,9.700012207,1,9.917920657,704.6462919
9/30/2020,10/30/2020,CHTR,12039000000,7483000000,,27000000000,1.44E+11,1.17E+11,,202827000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,603.8200073,588.4299927,-15.39001465,0,9.718415151,709.9646497
12/31/2020,1/29/2021,CHTR,12624000000,7718000000,,24000000000,1.44E+11,1.20E+11,,196907000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,607.5599976,599.0200195,-8.539978027,0,9.505703422,731.3097046
3/31/2021,4/30/2021,CHTR,12522000000,7711000000,,21000000000,1.43E+11,1.22E+11,,191405000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,673.4500122,677.3099976,3.859985352,1,9.742852579,747.1069199
6/30/2021,7/30/2021,CHTR,12802000000,7882000000,,19000000000,1.44E+11,1.25E+11,,185917000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,744.0499878,749.8699951,5.820007324,1,9.764099359,774.5391761
9/30/2021,10/29/2021,CHTR,13146000000,7958000000,,17000000000,1.42E+11,1.25E+11,,181925000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,674.8900146,671.3699951,-3.520019531,0,9.508595771,780.5414319
12/31/2021,1/28/2022,CHTR,13212000000,7931000000,,14000000000,1.42E+11,1.28E+11,,175535000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,590.4699707,593.3400269,2.870056152,1,9.688162277,808.955479
3/31/2022,4/29/2022,CHTR,13200000000,7308000000,,12000000000,1.44E+11,1.32E+11,,170688000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,428.4899902,432.5400085,4.050018311,1,10,843.6445444
6/30/2022,7/29/2022,CHTR,13598000000,7387000000,,10000000000,1.43E+11,1.33E+11,,164050000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,432.1000061,426.5599976,-5.540008545,0,9.780850125,871.6854617
9/30/2022,10/28/2022,CHTR,13550000000,7386000000,,9000000000,1.44E+11,1.35E+11,,157971000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,368.2399902,367.6199951,-0.619995117,0,9.963099631,911.5597167
12/31/2022,1/27/2023,CHTR,13674000000,7456000000,,10000000000,1.45E+11,1.35E+11,,153436000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,394.4100037,390.9400024,-3.470001221,0,9.872751207,945.0194218
9/30/2018,11/7/2018,QCOM,5778000000,2850000000,1388000000,807000000,32718000000,31911000000,1693000000,1219000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,56.16943359,50.40231705,-5.767116547,0,5.522845275,26.84003281
3/31/2019,5/1/2019,QCOM,4982000000,2179000000,1308000000,3866000000,34023000000,30157000000,1725000000,1214000000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,78.48514557,81.13856506,2.653419495,1,6.053191489,28.02553542
6/30/2019,7/31/2019,QCOM,9635000000,2114000000,1380000000,5463000000,34133000000,28670000000,1774000000,1218000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,67.08876801,65.24556732,-1.843200684,0,2.975609756,28.02380952
5/5/2018,6/8/2018,BBY,9109000000,6984000000,,3420000000,12082000000,8662000000,4964000000,281000000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,61.90410233,63.04269791,1.138595581,1,0.950927654,42.99644128
8/4/2018,9/10/2018,BBY,9379000000,7150000000,,3186000000,11993000000,8807000000,5016000000,276000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,66.5892334,67.39888,0.809646606,1,0.939012688,43.45289855
11/3/2018,12/7/2018,BBY,9590000000,7266000000,,3012000000,15000000000,11988000000,8168000000,272000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,52.48049164,51.19749832,-1.282993317,0,1.250052138,55.14705882
2/2/2019,3/28/2019,BBY,14801000000,11518000000,,3306000000,12901000000,9595000000,5409000000,265703000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,62.49983215,63.37007141,0.870239258,1,0.648267009,48.55421279
5/4/2019,6/7/2019,BBY,9142000000,6973000000,,3354000000,14550000000,11196000000,5195000000,267000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,56.01250458,57.30469131,1.292186737,1,1.224677313,54.49438202
8/3/2019,9/6/2019,BBY,9536000000,7253000000,,3285000000,14978000000,11693000000,5208000000,265000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,58.77288055,61.31514359,2.542263031,1,1.22619547,56.52075472
11/2/2019,12/6/2019,BBY,9764000000,7403000000,,3125000000,16926000000,13801000000,7569000000,260000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,73.21501923,73.67900848,0.463989258,1,1.413457599,65.1
2/1/2020,3/23/2020,BBY,15196000000,11961000000,,3479000000,15591000000,12112000000,5174000000,256494000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,45.9187851,54.85977554,8.940990448,1,0.797051856,60.7850476
5/2/2020,5/27/2020,BBY,8562000000,6597000000,,3410000000,15605000000,12195000000,3993000000,257000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,71.63658905,70.73976898,-0.896820068,0,1.424316748,60.71984436
8/1/2020,8/31/2020,BBY,9910000000,7640000000,,3778000000,17412000000,13634000000,4136000000,258000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,101.1521912,103.9885712,2.836380005,1,1.375782038,67.48837209
10/31/2020,11/30/2020,BBY,11853000000,9058000000,,4086000000,21202000000,17116000000,7459000000,258000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,99.73997498,98.52072906,-1.219245911,0,1.44402261,82.17829457
1/30/2021,3/19/2021,BBY,16937000000,13394000000,,4587000000,19067000000,14480000000,5612000000,257000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,109.6200256,112.1891632,2.569137573,1,0.854932987,74.19066148
5/1/2021,6/4/2021,BBY,11637000000,8922000000,,4158000000,17705000000,13547000000,5721000000,250400000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,107.5795517,108.6090622,1.029510498,1,1.164131649,70.70686901
7/31/2021,8/31/2021,BBY,11849000000,9039000000,,4335000000,18579000000,14244000000,6417000000,247300000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,108.7338791,108.5005722,-0.233306885,0,1.202126762,75.12737566
10/30/2021,12/3/2021,BBY,11910000000,9108000000,,4278000000,20102000000,15824000000,8553000000,243800000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,99.42907715,98.29269409,-1.136383057,0,1.328631402,82.45283019
1/29/2022,3/18/2022,BBY,16365000000,13052000000,,3020000000,17504000000,14484000000,5965000000,227400000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,96.29351044,93.64598846,-2.647521973,0,0.885059578,76.97449428
4/30/2022,6/2/2022,BBY,10647000000,8294000000,,2767000000,15251000000,12484000000,6258000000,224600000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,77.52133942,75.62289429,-1.898445129,0,1.172536865,67.90293856
7/30/2022,9/8/2022,BBY,10329000000,8042000000,,2892000000,15419000000,12527000000,6043000000,225100000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,72.13755035,75.15052795,3.0129776,1,1.212798916,68.49844514
10/29/2022,12/6/2022,BBY,10587000000,8255000000,,2993000000,17021000000,14028000000,7294000000,225200000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,81.4095993,81.52690887,0.11730957,1,1.325021252,75.58170515
1/28/2023,3/17/2023,BBY,14735000000,11795000000,,2795000000,15803000000,13008000000,5140000000,218100000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,75.8223114,77.20574188,1.383430481,1,0.882796064,72.45758826
3/31/2018,5/2/2018,FISV,1440000000,759000000,,2971000000,10167000000,7196000000,,413100000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,69.02999878,69.72000122,0.690002441,1,4.997222222,24.61147422
6/30/2018,8/1/2018,FISV,1420000000,739000000,,2850000000,10218000000,7368000000,,408400000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,74.73999786,76.25,1.510002136,1,5.188732394,25.01958864
9/30/2018,11/1/2018,FISV,1412000000,749000000,,2661000000,10748000000,8087000000,,403800000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,74.91000366,76.70999908,1.799995422,1,5.72733711,26.6171372
12/31/2018,2/21/2019,FISV,1551000000,822000000,,2293000000,11262000000,8969000000,,396800000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,84.75,84.23999786,-0.510002136,0,5.782720825,28.38205645
3/31/2019,5/1/2019,FISV,1502000000,798000000,,2394000000,11676000000,9282000000,,391700000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,85.93000031,86.73999786,0.809997559,1,6.17976032,29.80852693
6/30/2019,7/26/2019,FISV,1448000000,785000000,,2546000000,19640000000,17094000000,,392500000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,102.3000031,104.6399994,2.339996338,1,11.80524862,50.03821656
9/30/2019,11/7/2019,FISV,2978000000,1617000000,,33852000000,77864000000,44012000000,,584800000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,109.6500015,110.25,0.599998474,1,14.77904634,133.1463748
