End,Name,totalRevenue,totalAssets,totalLiabilities,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits
4/30/2022,HPQ,-0.03159502,0.025416324,0.013554801,-0.025471698,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
7/31/2022,HPQ,-0.110733778,-0.016390567,-0.00559822,-0.026137464,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
10/31/2022,HPQ,0.009342608,-0.016816572,-0.001443522,-0.02584493,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
1/31/2023,HPQ,-0.065738801,-0.063207816,-0.039200096,0.005102041,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
6/30/2018,CHTR,0.018485502,0.000684224,0.013270257,-0.014804721,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,CHTR,0.003501013,-0.001135035,0.001580766,-0.015740132,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,CHTR,0.031123761,0.00030804,0.007937236,-0.01539329,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,CHTR,-0.002225982,0.007712311,0.015276071,-0.010466684,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,CHTR,0.012582545,-0.007958875,-0.006491934,-0.00996305,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,CHTR,0.009077289,-0.00559948,0.013483876,-0.017505126,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,CHTR,0.027161572,0.020107801,0.039628472,-0.026778155,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
3/31/2020,CHTR,-0.001955616,-0.01104003,0.001550414,-0.022652459,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
6/30/2020,CHTR,-0.003578122,-0.009662099,-0.009784133,-0.00988303,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/30/2020,CHTR,0.029326265,-0.006497354,0.013016065,-0.014335907,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/31/2020,CHTR,0.048592076,9.02E-05,0.026550257,-0.029187436,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
3/31/2021,CHTR,-0.008079848,-0.00531878,0.016951686,-0.027942125,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
6/30/2021,CHTR,0.022360645,0.004092332,0.01831071,-0.028672187,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,CHTR,0.026870801,-0.010630025,0.006263835,-0.021471947,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,CHTR,0.005020539,-2.81E-05,0.023719762,-0.035124364,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,CHTR,-0.000908265,0.010225207,0.026837225,-0.027612727,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,CHTR,0.030151515,-0.004793398,0.011305047,-0.03888967,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,CHTR,-0.003529931,0.00286895,0.010503902,-0.037055776,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,CHTR,0.009151292,0.005944219,0.004629767,-0.028707801,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
6/30/2018,QCOM,0.068390805,-0.031749992,-0.031880319,-0.00877193,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,QCOM,0.036040882,-0.473055242,-0.182230537,-0.170183799,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,QCOM,-0.161993769,0.046702121,-0.040174235,-0.007383101,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,QCOM,0.028913672,-0.006511709,-0.015410232,0.003305785,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,QCOM,0.933962264,0.003233107,-0.049308618,0.003294893,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,QCOM,-0.500363259,-0.034453461,-0.021695152,-0.059934319,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,QCOM,0.054632322,0.004672755,0.019609241,-0.001746725,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
3/31/2020,QCOM,0.027378373,-0.035426293,0.010315407,-0.01399825,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
6/30/2020,QCOM,-0.061924847,0.012211159,0.004464749,0.000887311,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/30/2020,QCOM,0.705702023,0.101026974,0.017056026,0.002659574,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/31/2020,QCOM,-0.013299784,0.052958364,0.019717451,0.004420866,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
3/31/2021,QCOM,-0.036429872,-0.00829798,-0.011794412,-0.006161972,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
6/30/2021,QCOM,0.015752993,0.043074688,0.028509952,-0.00088574,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,QCOM,0.158312655,0.06373649,0.022816423,-0.002659574,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,QCOM,0.146636675,0.038312318,0.006295941,0,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,QCOM,0.04287716,0.034609995,-0.016292438,-0.002666667,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,QCOM,-0.020422788,0.061351632,-6.46E-05,0,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,QCOM,0.04197147,0.042407486,0.00093633,-0.000891266,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,QCOM,-0.169548047,0.020402334,0.006548176,-0.001784121,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
8/4/2018,BBY,0.029641014,-0.00736633,0.016739783,-0.017793594,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
11/3/2018,BBY,0.022497068,0.250729592,0.361189963,-0.014492754,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
2/2/2019,BBY,0.543378519,-0.139933333,-0.199616283,-0.023150735,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
5/4/2019,BBY,-0.382339031,0.127819549,0.166857738,0.00488139,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
8/3/2019,BBY,0.04309779,0.029415808,0.044390854,-0.007490637,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
11/2/2019,BBY,0.023909396,0.130057418,0.180278799,-0.018867925,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
2/1/2020,BBY,0.556329373,-0.07887274,-0.122382436,-0.013484615,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
5/2/2020,BBY,-0.436562253,0.000897954,0.006852708,0.001972756,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
8/1/2020,BBY,0.157439851,0.115796219,0.11799918,0.003891051,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
10/31/2020,BBY,0.196064581,0.217665977,0.255390934,0,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
1/30/2021,BBY,0.428920948,-0.100698047,-0.154007946,-0.003875969,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
5/1/2021,BBY,-0.312924367,-0.071432318,-0.064433702,-0.025680934,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
7/31/2021,BBY,0.018217754,0.049364586,0.051450506,-0.012380192,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
10/30/2021,BBY,0.005148114,0.081974272,0.110923898,-0.014152851,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
1/29/2022,BBY,0.374055416,-0.129240872,-0.084681496,-0.067268253,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
4/30/2022,BBY,-0.349404216,-0.128713437,-0.138083402,-0.012313105,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
7/30/2022,BBY,-0.029867568,0.011015671,0.003444409,0.00222618,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
10/29/2022,BBY,0.024978217,0.103897788,0.119821186,0.000444247,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
1/28/2023,BBY,0.391801266,-0.071558663,-0.072711719,-0.031527531,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
6/30/2018,FISV,-0.013888889,0.005016229,0.023902168,-0.01137739,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,FISV,-0.005633803,0.05186925,0.097584148,-0.011263467,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,FISV,0.098441926,0.047822851,0.10906393,-0.017335315,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,FISV,-0.031592521,0.036760788,0.034897982,-0.012852823,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,FISV,-0.035952064,0.682082905,0.841628959,0.002042379,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,FISV,1.056629834,2.964562118,1.574704575,0.489936306,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,FISV,0.359973136,-0.004173944,-0.030219031,0.163303694,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
3/31/2020,FISV,-0.003209877,-0.063722772,-0.085047561,-0.003233867,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
6/30/2020,FISV,-0.179588804,0.061916306,0.121760729,-0.011945141,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/30/2020,FISV,0.107789855,-0.061237726,-0.094140206,-0.000298507,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/31/2020,FISV,0.044971382,0.031047919,0.04049593,0.001194386,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
3/31/2021,FISV,-0.047991654,0.002961712,0.017074352,-0.002982404,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
6/30/2021,FISV,0.061917808,0.012506681,0.02352661,-0.007328747,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,FISV,0.029669763,-0.000118771,0.004653002,-0.003465421,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,FISV,0.197694813,0.006361609,0.025843503,-0.007257333,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,FISV,-0.169456067,-0.010216527,-0.021919231,-0.008833384,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,FISV,0.076574307,0.023082019,0.044174668,-0.008604794,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,FISV,0.012634534,-0.02035953,-0.016467,-0.008679479,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,FISV,0.193391867,0.108791645,0.172685799,-0.009380863,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
6/30/2018,CTSH,0.02402863,-0.015885676,0.024895243,-0.010238908,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,CTSH,0.01797304,0.031608807,0.033189033,0,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,CTSH,0.01250613,0.03744926,0.029329609,-0.005172414,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,CTSH,-0.004601598,0.015776852,0.121664405,-0.013864818,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,CTSH,0.007542579,-0.03597167,0,-0.029876977,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,CTSH,0.025839169,0.021073661,0.036693548,-0.003623188,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,CTSH,0.008474576,0.022721535,0.007779074,-0.003636364,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
3/31/2020,CTSH,-0.013772176,0.075598618,0.315322269,-0.012773723,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
6/30/2020,CTSH,-0.053254438,0.045154627,0.062793427,0.001848429,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/30/2020,CTSH,0.06075,0.031346069,0.055632247,-0.005535055,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/31/2020,CTSH,-0.013905256,-0.099217544,-0.204001569,-0.016697588,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
3/31/2021,CTSH,0.051864245,-0.01554098,-0.076228027,-0.003773585,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
6/30/2021,CTSH,0.04180868,0.010144058,0.000177841,-0.005681818,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,CTSH,0.034678299,0.023946759,0.011024182,0,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,CTSH,0.006956155,0.035979573,0.030777348,0,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,CTSH,0.010257484,-0.023414743,-0.068247739,-0.007619048,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,CTSH,0.016576875,-0.010095216,-0.028016847,-0.005758157,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,CTSH,-0.00998777,0.005157029,0.015259985,-0.007722008,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,CTSH,-0.003705991,0.029111662,0.02857673,-0.009727626,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
6/30/2018,DISH,-0.497238372,,,,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,DISH,-0.017924256,0.016424958,0.001447043,0.00031021,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,DISH,-0.026493965,0.014931811,0.003682297,0.000389247,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,DISH,-0.038100998,0.035930297,0.03348349,0.000429715,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,DISH,0.007544797,0.018872688,0.00876247,0.003637117,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,DISH,-0.014040562,-0.015890224,-0.061249944,0.016693105,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,DISH,0.025632911,0.045953857,0.001945525,0.054293762,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
3/31/2020,DISH,-0.013884604,0.013300834,0.015202463,0.0391959,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
6/30/2020,DISH,-0.008135169,-0.00522674,-0.032841948,0.002179099,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/30/2020,DISH,0.42807571,0.077708452,0.098543315,0.002365094,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/31/2020,DISH,0.006626905,0.059279778,0.058572997,0.000998988,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
